timestamp,roll,pitch,yaw,wx,wy,wz,ax,ay,az,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11
191.591,-0.00655709,-0.15294,-0.0972277,6.44585e-06,-0.00048894,-4.24745e-05,1.49633,-0.0635219,9.69694,-0.0768756,-0.69677,1.69124,0.0791078,-0.710185,1.68366,-0.156365,-0.682944,1.90341,0.158884,-0.687213,1.89159,-3.83252e-05,0.000523658,-4.25671e-05,-6.71784e-06,0.000541886,2.42359e-05,-6.74605e-05,0.000445488,0.000729277,0.000110977,0.000513524,0.000701037,0,0,0,0,0,0,0,0,0,0,0,0
191.592,-0.00655708,-0.15294,-0.0972277,7.35057e-06,-0.000478184,-4.23183e-05,1.49354,-0.0636045,9.69446,-0.0768757,-0.69677,1.69124,0.0791078,-0.710185,1.68366,-0.156365,-0.682944,1.90341,0.158884,-0.687213,1.89159,-3.81204e-05,0.000532227,-3.16219e-05,-5.36874e-06,0.000550133,3.50525e-05,-6.56711e-05,0.00046424,0.000715565,0.000110517,0.000531799,0.000688332,0,0,0,0,0,0,0,0,0,0,0,0
191.592,-0.00655708,-0.15294,-0.0972277,7.35057e-06,-0.000478184,-4.23183e-05,1.49354,-0.0636045,9.69446,-0.0768757,-0.69677,1.69124,0.0791078,-0.710185,1.68366,-0.156365,-0.682944,1.90341,0.158884,-0.687213,1.89159,-3.81204e-05,0.000532227,-3.16219e-05,-5.36874e-06,0.000550133,3.50525e-05,-6.56711e-05,0.00046424,0.000715565,0.000110517,0.000531799,0.000688332,0,0,0,0,0,0,0,0,0,0,0,0
191.593,-0.00655706,-0.152941,-0.0972278,7.70838e-06,-0.000474048,-4.2274e-05,1.49399,-0.0635873,9.69482,-0.0768757,-0.696769,1.69124,0.0791078,-0.710184,1.68366,-0.156365,-0.682943,1.90341,0.158884,-0.687212,1.89159,-3.8096e-05,0.000535669,-2.66534e-05,-4.82094e-06,0.000553445,4.00072e-05,-6.50184e-05,0.000471918,0.000710561,0.000110381,0.000539311,0.00068373,0,0,0,0,0,0,0,0,0,0,0,0
191.594,-0.00655705,-0.152941,-0.0972278,7.8293e-06,-0.00047279,-4.22776e-05,1.4942,-0.0635796,9.69498,-0.0768757,-0.696769,1.69124,0.0791078,-0.710184,1.68366,-0.156365,-0.682943,1.90341,0.158884,-0.687212,1.89159,-3.81445e-05,0.00053688,-2.43474e-05,-4.6224e-06,0.00055461,4.23477e-05,-6.48559e-05,0.000474754,0.000709328,0.000110386,0.000542116,0.000682635,0,0,0,0,0,0,0,0,0,0,0,0
191.595,-0.00655704,-0.152941,-0.0972279,7.84975e-06,-0.000472758,-4.23008e-05,1.4943,-0.0635761,9.69507,-0.0768758,-0.696768,1.69124,0.0791078,-0.710183,1.68366,-0.156365,-0.682942,1.90341,0.158884,-0.687211,1.89159,-3.8219e-05,0.000537136,-2.32387e-05,-4.57401e-06,0.000554855,4.35097e-05,-6.48991e-05,0.000475495,0.000709688,0.00011045,0.000542881,0.00068302,0,0,0,0,0,0,0,0,0,0,0,0
191.596,-0.00655702,-0.152942,-0.0972279,6.42016e-06,-0.000489414,-4.24983e-05,1.4964,-0.0635197,9.69698,-0.0768758,-0.696767,1.69124,0.0791078,-0.710183,1.68366,-0.156365,-0.682942,1.90341,0.158884,-0.687211,1.8916,-3.83824e-05,0.000523503,-4.23667e-05,-6.74649e-06,0.00054174,2.44795e-05,-6.75687e-05,0.000445198,0.00073012,0.000111044,0.000513276,0.000701849,0,0,0,0,0,0,0,0,0,0,0,0
191.597,-0.00655701,-0.152942,-0.0972279,7.31074e-06,-0.000478827,-4.23433e-05,1.4936,-0.0636031,9.69448,-0.0768759,-0.696767,1.69124,0.0791078,-0.710182,1.68366,-0.156365,-0.682941,1.90341,0.158885,-0.68721,1.8916,-3.81742e-05,0.000531929,-3.16795e-05,-5.42085e-06,0.00054985,3.50371e-05,-6.58031e-05,0.000463611,0.0007166,0.000110589,0.000531218,0.000689319,0,0,0,0,0,0,0,0,0,0,0,0
191.598,-0.006557,-0.152943,-0.097228,7.6654e-06,-0.000474726,-4.22979e-05,1.49403,-0.0635863,9.69483,-0.0768759,-0.696766,1.69124,0.0791078,-0.710181,1.68366,-0.156365,-0.682941,1.90341,0.158885,-0.68721,1.8916,-3.81433e-05,0.000535334,-2.68411e-05,-4.88014e-06,0.000553126,3.98585e-05,-6.51513e-05,0.00047118,0.000711611,0.000110451,0.000538621,0.000684727,0,0,0,0,0,0,0,0,0,0,0,0
191.599,-0.00655698,-0.152943,-0.097228,7.7877e-06,-0.000473444,-4.22995e-05,1.49423,-0.0635788,9.695,-0.0768759,-0.696766,1.69124,0.0791078,-0.710181,1.68366,-0.156365,-0.68294,1.90341,0.158885,-0.687209,1.8916,-3.81843e-05,0.000536551,-2.4607e-05,-4.68179e-06,0.000554297,4.21231e-05,-6.49803e-05,0.000474005,0.000710317,0.000110451,0.000541411,0.000683572,0,0,0,0,0,0,0,0,0,0,0,0
191.599,-0.00655698,-0.152943,-0.097228,7.7877e-06,-0.000473444,-4.22995e-05,1.49423,-0.0635788,9.695,-0.0768759,-0.696766,1.69124,0.0791078,-0.710181,1.68366,-0.156365,-0.68294,1.90341,0.158885,-0.687209,1.8916,-3.81843e-05,0.000536551,-2.4607e-05,-4.68179e-06,0.000554297,4.21231e-05,-6.49803e-05,0.000474005,0.000710317,0.000110451,0.000541411,0.000683572,0,0,0,0,0,0,0,0,0,0,0,0
191.6,-0.00655697,-0.152944,-0.0972281,7.81123e-06,-0.000473367,-4.23204e-05,1.49433,-0.0635753,9.69508,-0.076876,-0.696765,1.69124,0.0791078,-0.71018,1.68366,-0.156365,-0.68294,1.90342,0.158885,-0.687209,1.8916,-3.82513e-05,0.000536831,-2.3543e-05,-4.6308e-06,0.000554566,4.32361e-05,-6.50116e-05,0.000474775,0.000710589,0.000110509,0.000542202,0.000683872,0,0,0,0,0,0,0,0,0,0,0,0
191.601,-0.00655696,-0.152944,-0.0972281,6.38608e-06,-0.000489958,-4.25153e-05,1.49643,-0.063519,9.69699,-0.076876,-0.696765,1.69124,0.0791078,-0.71018,1.68366,-0.156365,-0.682939,1.90342,0.158885,-0.687208,1.8916,-3.84075e-05,0.000523237,-4.26904e-05,-6.79834e-06,0.000541488,2.41819e-05,-6.76663e-05,0.000444544,0.000730908,0.000111096,0.000512658,0.000702592,0,0,0,0,0,0,0,0,0,0,0,0
191.602,-0.00655694,-0.152945,-0.0972281,7.27962e-06,-0.000479324,-4.23581e-05,1.49363,-0.0636024,9.69449,-0.076876,-0.696764,1.69124,0.0791078,-0.710179,1.68366,-0.156366,-0.682939,1.90342,0.158885,-0.687208,1.8916,-3.81929e-05,0.000531689,-3.20335e-05,-5.4698e-06,0.000549624,3.47052e-05,-6.58893e-05,0.000462994,0.000717299,0.000110635,0.000530634,0.000689976,0,0,0,0,0,0,0,0,0,0,0,0
191.603,-0.00655693,-0.152945,-0.0972282,7.63734e-06,-0.000475173,-4.23105e-05,1.49406,-0.0635856,9.69484,-0.0768761,-0.696764,1.69124,0.0791078,-0.710179,1.68366,-0.156366,-0.682939,1.90342,0.158885,-0.687207,1.8916,-3.8156e-05,0.00053512,-2.72174e-05,-4.92581e-06,0.000552926,3.95004e-05,-6.5226e-05,0.000470608,0.00071222,0.000110491,0.000538077,0.000685297,0,0,0,0,0,0,0,0,0,0,0,0
191.604,-0.00655692,-0.152946,-0.0972282,7.76255e-06,-0.000473844,-4.231e-05,1.49426,-0.063578,9.695,-0.0768761,-0.696763,1.69124,0.0791078,-0.710178,1.68366,-0.156366,-0.682938,1.90342,0.158885,-0.687207,1.8916,-3.81916e-05,0.000536365,-2.5001e-05,-4.72423e-06,0.000554123,4.17434e-05,-6.5044e-05,0.000473477,0.00071084,0.000110485,0.000540909,0.000684059,0,0,0,0,0,0,0,0,0,0,0,0
191.605,-0.0065569,-0.152946,-0.0972283,7.78874e-06,-0.000473721,-4.23289e-05,1.49436,-0.0635746,9.69508,-0.0768762,-0.696763,1.69124,0.0791077,-0.710178,1.68366,-0.156366,-0.682938,1.90342,0.158885,-0.687206,1.8916,-3.82537e-05,0.00053667,-2.39517e-05,-4.6702e-06,0.000554416,4.28381e-05,-6.5065e-05,0.000474291,0.000711029,0.000110537,0.00054174,0.000684278,0,0,0,0,0,0,0,0,0,0,0,0
191.606,-0.00655689,-0.152947,-0.0972283,6.36685e-06,-0.000490256,-4.25217e-05,1.49646,-0.0635183,9.697,-0.0768762,-0.696762,1.69124,0.0791077,-0.710177,1.68366,-0.156366,-0.682937,1.90342,0.158886,-0.687205,1.8916,-3.84053e-05,0.000523108,-4.30995e-05,-6.83359e-06,0.00054137,2.37799e-05,-6.77083e-05,0.000444121,0.000731254,0.000111117,0.000512253,0.000702909,0,0,0,0,0,0,0,0,0,0,0,0
191.607,-0.00655688,-0.152947,-0.0972283,7.26194e-06,-0.00047959,-4.23628e-05,1.49366,-0.0636017,9.69449,-0.0768762,-0.696762,1.69124,0.0791077,-0.710177,1.68366,-0.156366,-0.682937,1.90342,0.158886,-0.687205,1.8916,-3.81869e-05,0.000531575,-3.24596e-05,-5.50335e-06,0.00054952,3.42831e-05,-6.59238e-05,0.000462598,0.000717582,0.00011065,0.000530252,0.000690232,0,0,0,0,0,0,0,0,0,0,0,0
191.607,-0.00655688,-0.152947,-0.0972283,7.26194e-06,-0.00047959,-4.23628e-05,1.49366,-0.0636017,9.69449,-0.0768762,-0.696762,1.69124,0.0791077,-0.710177,1.68366,-0.156366,-0.682937,1.90342,0.158886,-0.687205,1.8916,-3.81869e-05,0.000531575,-3.24596e-05,-5.50335e-06,0.00054952,3.42831e-05,-6.59238e-05,0.000462598,0.000717582,0.00011065,0.000530252,0.000690232,0,0,0,0,0,0,0,0,0,0,0,0
191.608,-0.00655686,-0.152948,-0.0972284,7.6213e-06,-0.000475406,-4.23136e-05,1.49409,-0.0635849,9.69484,-0.0768763,-0.696761,1.69124,0.0791077,-0.710176,1.68366,-0.156366,-0.682936,1.90342,0.158886,-0.687204,1.8916,-3.81465e-05,0.000535024,-2.76553e-05,-4.95743e-06,0.000552839,3.90636e-05,-6.52529e-05,0.000470241,0.00071244,0.000110501,0.000537723,0.000685492,0,0,0,0,0,0,0,0,0,0,0,0
191.609,-0.00655685,-0.152948,-0.0972284,7.74807e-06,-0.000474044,-4.23115e-05,1.49429,-0.0635774,9.695,-0.0768763,-0.696761,1.69124,0.0791077,-0.710175,1.68366,-0.156366,-0.682936,1.90342,0.158886,-0.687204,1.8916,-3.81789e-05,0.000536284,-2.54476e-05,-4.75391e-06,0.000554051,4.1295e-05,-6.50637e-05,0.000473141,0.000710998,0.00011049,0.000540582,0.000684194,0,0,0,0,0,0,0,0,0,0,0,0
191.61,-0.00655684,-0.152949,-0.0972285,7.77568e-06,-0.000473891,-4.2329e-05,1.49439,-0.0635739,9.69508,-0.0768763,-0.69676,1.69124,0.0791077,-0.710175,1.68366,-0.156366,-0.682935,1.90342,0.158886,-0.687203,1.89161,-3.82381e-05,0.000536604,-2.44051e-05,-4.69808e-06,0.000554359,4.23802e-05,-6.5078e-05,0.000473983,0.000711129,0.000110537,0.000541439,0.000684358,0,0,0,0,0,0,0,0,0,0,0,0
191.611,-0.00655682,-0.152949,-0.0972285,6.35592e-06,-0.000490386,-4.25202e-05,1.49649,-0.0635177,9.697,-0.0768764,-0.696759,1.69124,0.0791077,-0.710174,1.68366,-0.156366,-0.682935,1.90342,0.158886,-0.687203,1.89161,-3.83869e-05,0.000523065,-4.35462e-05,-6.85845e-06,0.000541334,2.3326e-05,-6.77134e-05,0.00044386,0.000731286,0.000111113,0.000511996,0.000702923,0,0,0,0,0,0,0,0,0,0,0,0
191.612,-0.00655681,-0.15295,-0.0972285,7.25155e-06,-0.0004797,-4.23602e-05,1.49369,-0.063601,9.6945,-0.0768764,-0.696759,1.69124,0.0791077,-0.710174,1.68366,-0.156366,-0.682934,1.90342,0.158886,-0.687202,1.89161,-3.81664e-05,0.000531538,-3.29168e-05,-5.52754e-06,0.00054949,3.38165e-05,-6.59244e-05,0.000462349,0.000717574,0.000110642,0.000530006,0.000690207,0,0,0,0,0,0,0,0,0,0,0,0
191.613,-0.0065568,-0.15295,-0.0972286,7.61164e-06,-0.000475495,-4.23098e-05,1.49412,-0.0635842,9.69484,-0.0768765,-0.696758,1.69124,0.0791077,-0.710173,1.68366,-0.156366,-0.682934,1.90342,0.158886,-0.687202,1.89161,-3.8124e-05,0.000534995,-2.81183e-05,-4.98061e-06,0.000552817,3.8589e-05,-6.52489e-05,0.00047001,0.000712389,0.000110489,0.000537492,0.000685426,0,0,0,0,0,0,0,0,0,0,0,0
191.614,-0.00655678,-0.152951,-0.0972286,7.73916e-06,-0.000474112,-4.23066e-05,1.49432,-0.0635767,9.695,-0.0768765,-0.696758,1.69124,0.0791077,-0.710173,1.68366,-0.156366,-0.682933,1.90343,0.158886,-0.687201,1.89161,-3.81545e-05,0.000536264,-2.59141e-05,-4.77601e-06,0.000554037,4.08151e-05,-6.50552e-05,0.000472928,0.000710907,0.000110474,0.000540368,0.000684089,0,0,0,0,0,0,0,0,0,0,0,0
191.615,-0.00655677,-0.152951,-0.0972287,7.76746e-06,-0.00047394,-4.2323e-05,1.49442,-0.0635733,9.69508,-0.0768765,-0.696757,1.69124,0.0791077,-0.710172,1.68366,-0.156366,-0.682933,1.90343,0.158887,-0.687201,1.89161,-3.82121e-05,0.000536592,-2.48735e-05,-4.71913e-06,0.000554352,4.18965e-05,-6.50654e-05,0.000473788,0.000711,0.000110518,0.000541241,0.000684216,0,0,0,0,0,0,0,0,0,0,0,0
191.615,-0.00655677,-0.152951,-0.0972287,7.76746e-06,-0.00047394,-4.2323e-05,1.49442,-0.0635733,9.69508,-0.0768765,-0.696757,1.69124,0.0791077,-0.710172,1.68366,-0.156366,-0.682933,1.90343,0.158887,-0.687201,1.89161,-3.82121e-05,0.000536592,-2.48735e-05,-4.71913e-06,0.000554352,4.18965e-05,-6.50654e-05,0.000473788,0.000711,0.000110518,0.000541241,0.000684216,0,0,0,0,0,0,0,0,0,0,0,0
191.616,-0.00655675,-0.152951,-0.0972287,7.75508e-06,-0.000474267,-4.23469e-05,1.49447,-0.0635716,9.69512,-0.0768766,-0.696757,1.69124,0.0791077,-0.710172,1.68366,-0.156366,-0.682932,1.90343,0.158887,-0.6872,1.89161,-3.82768e-05,0.000536527,-2.43634e-05,-4.72436e-06,0.00055429,4.24538e-05,-6.51572e-05,0.000473772,0.000711733,0.000110586,0.000541262,0.000684935,0,0,0,0,0,0,0,0,0,0,0,0
191.617,-0.00655674,-0.152952,-0.0972287,6.32131e-06,-0.000490925,-4.25392e-05,1.49655,-0.0635162,9.69702,-0.0768766,-0.696756,1.69124,0.0791077,-0.710171,1.68366,-0.156367,-0.682932,1.90343,0.158887,-0.6872,1.89161,-3.84229e-05,0.000522848,-4.37477e-05,-6.90752e-06,0.000541131,2.31554e-05,-6.78157e-05,0.000443324,0.000732073,0.000111165,0.000511499,0.000703667,0,0,0,0,0,0,0,0,0,0,0,0
191.618,-0.00655673,-0.152952,-0.0972288,7.21293e-06,-0.000480281,-4.23782e-05,1.49373,-0.0635998,9.69451,-0.0768767,-0.696756,1.69124,0.0791077,-0.71017,1.68366,-0.156367,-0.682932,1.90343,0.158887,-0.687199,1.89161,-3.81968e-05,0.000531277,-3.32464e-05,-5.58458e-06,0.000549245,3.35147e-05,-6.60294e-05,0.000461694,0.000718386,0.000110692,0.000529389,0.00069097,0,0,0,0,0,0,0,0,0,0,0,0
191.619,-0.00655672,-0.152953,-0.0972288,7.57374e-06,-0.000476059,-4.2326e-05,1.49416,-0.0635832,9.69485,-0.0768767,-0.696755,1.69124,0.0791077,-0.71017,1.68366,-0.156367,-0.682931,1.90343,0.158887,-0.687199,1.89161,-3.81477e-05,0.000534735,-2.85167e-05,-5.03844e-06,0.000552573,3.82145e-05,-6.53468e-05,0.000469336,0.00071315,0.000110535,0.000536854,0.000686138,0,0,0,0,0,0,0,0,0,0,0,0
191.62,-0.0065567,-0.152953,-0.0972289,7.70379e-06,-0.000474635,-4.23206e-05,1.49436,-0.0635758,9.69501,-0.0768767,-0.696755,1.69124,0.0791077,-0.710169,1.68366,-0.156367,-0.682931,1.90343,0.158887,-0.687198,1.89161,-3.81716e-05,0.000536023,-2.63534e-05,-4.83174e-06,0.000553812,4.03954e-05,-6.51424e-05,0.000472277,0.000711586,0.000110514,0.00053975,0.000684722,0,0,0,0,0,0,0,0,0,0,0,0
191.621,-0.00655669,-0.152954,-0.0972289,7.73518e-06,-0.000474413,-4.23347e-05,1.49445,-0.0635724,9.69509,-0.0768768,-0.696754,1.69124,0.0791077,-0.710169,1.68366,-0.156367,-0.68293,1.90343,0.158887,-0.687197,1.89161,-3.82228e-05,0.000536376,-2.53403e-05,-4.7717e-06,0.000554151,4.14452e-05,-6.51409e-05,0.000473177,0.000711588,0.000110552,0.000540659,0.000684761,0,0,0,0,0,0,0,0,0,0,0,0
191.622,-0.00655667,-0.152954,-0.0972289,7.72591e-06,-0.000474691,-4.23564e-05,1.4945,-0.0635708,9.69513,-0.0768768,-0.696754,1.69124,0.0791077,-0.710168,1.68366,-0.156367,-0.68293,1.90343,0.158887,-0.687197,1.89161,-3.82816e-05,0.000536338,-2.48505e-05,-4.77354e-06,0.000554115,4.19782e-05,-6.52211e-05,0.000473207,0.000712231,0.000110613,0.000540721,0.000685393,0,0,0,0,0,0,0,0,0,0,0,0
191.622,-0.00655667,-0.152954,-0.0972289,7.72591e-06,-0.000474691,-4.23564e-05,1.4945,-0.0635708,9.69513,-0.0768768,-0.696754,1.69124,0.0791077,-0.710168,1.68366,-0.156367,-0.68293,1.90343,0.158887,-0.687197,1.89161,-3.82816e-05,0.000536338,-2.48505e-05,-4.77354e-06,0.000554115,4.19782e-05,-6.52211e-05,0.000473207,0.000712231,0.000110613,0.000540721,0.000685393,0,0,0,0,0,0,0,0,0,0,0,0
191.623,-0.00655666,-0.152955,-0.097229,7.70129e-06,-0.000475159,-4.23803e-05,1.49453,-0.06357,9.69515,-0.0768768,-0.696753,1.69124,0.0791076,-0.710168,1.68366,-0.156367,-0.682929,1.90343,0.158887,-0.687196,1.89161,-3.83398e-05,0.000536147,-2.46061e-05,-4.80008e-06,0.000553932,4.2267e-05,-6.53302e-05,0.000472881,0.000713106,0.000110682,0.000540436,0.00068624,0,0,0,0,0,0,0,0,0,0,0,0
191.624,-0.00655665,-0.152955,-0.097229,6.26704e-06,-0.000491809,-4.25701e-05,1.4966,-0.0635149,9.69704,-0.0768769,-0.696753,1.69124,0.0791076,-0.710167,1.68366,-0.156367,-0.682929,1.90343,0.158888,-0.687196,1.89161,-3.84762e-05,0.000522457,-4.41138e-05,-6.98685e-06,0.000540762,2.28396e-05,-6.79813e-05,0.000442373,0.000733394,0.000111255,0.00051061,0.000704918,0,0,0,0,0,0,0,0,0,0,0,0
191.625,-0.00655663,-0.152956,-0.0972291,7.16077e-06,-0.000481127,-4.24063e-05,1.49379,-0.0635987,9.69453,-0.0768769,-0.696752,1.69124,0.0791076,-0.710167,1.68366,-0.156367,-0.682928,1.90343,0.158888,-0.687195,1.89162,-3.82403e-05,0.000530899,-3.36984e-05,-5.66343e-06,0.000548889,3.31073e-05,-6.61826e-05,0.00046074,0.000719616,0.000110775,0.000528494,0.000692132,0,0,0,0,0,0,0,0,0,0,0,0
191.626,-0.00655662,-0.152956,-0.0972291,7.52563e-06,-0.00047684,-4.23509e-05,1.49421,-0.0635822,9.69487,-0.076877,-0.696751,1.69124,0.0791076,-0.710166,1.68366,-0.156367,-0.682928,1.90343,0.158888,-0.687195,1.89162,-3.81817e-05,0.000534389,-2.90224e-05,-5.11366e-06,0.000552248,3.77475e-05,-6.54839e-05,0.000468427,0.000714256,0.000110609,0.000535998,0.00068718,0,0,0,0,0,0,0,0,0,0,0,0
191.627,-0.00655661,-0.152957,-0.0972291,7.66022e-06,-0.000475345,-4.23422e-05,1.49441,-0.0635748,9.69502,-0.076877,-0.696751,1.69124,0.0791076,-0.710166,1.68366,-0.156367,-0.682927,1.90343,0.158888,-0.687194,1.89162,-3.81965e-05,0.000535717,-2.68968e-05,-4.90225e-06,0.000553526,3.98848e-05,-6.52625e-05,0.00047143,0.000712561,0.000110579,0.00053895,0.000685637,0,0,0,0,0,0,0,0,0,0,0,0
191.628,-0.00655659,-0.152957,-0.0972292,7.69607e-06,-0.000475052,-4.23532e-05,1.4945,-0.0635714,9.6951,-0.076877,-0.69675,1.69124,0.0791076,-0.710165,1.68366,-0.156367,-0.682927,1.90344,0.158888,-0.687194,1.89162,-3.82393e-05,0.00053611,-2.59125e-05,-4.83734e-06,0.000553904,4.09e-05,-6.52443e-05,0.000472396,0.000712433,0.000110607,0.00053992,0.00068555,0,0,0,0,0,0,0,0,0,0,0,0
191.629,-0.00655658,-0.152958,-0.0972292,7.69095e-06,-0.00047526,-4.23718e-05,1.49455,-0.0635698,9.69514,-0.0768771,-0.69675,1.69124,0.0791076,-0.710164,1.68366,-0.156367,-0.682926,1.90344,0.158888,-0.687193,1.89162,-3.82905e-05,0.00053611,-2.54462e-05,-4.83451e-06,0.000553905,4.14041e-05,-6.53089e-05,0.00047249,0.000712951,0.000110659,0.000540041,0.000686062,0,0,0,0,0,0,0,0,0,0,0,0
191.629,-0.00655658,-0.152958,-0.0972292,7.69095e-06,-0.00047526,-4.23718e-05,1.49455,-0.0635698,9.69514,-0.0768771,-0.69675,1.69124,0.0791076,-0.710164,1.68366,-0.156367,-0.682926,1.90344,0.158888,-0.687193,1.89162,-3.82905e-05,0.00053611,-2.54462e-05,-4.83451e-06,0.000553905,4.14041e-05,-6.53089e-05,0.00047249,0.000712951,0.000110659,0.000540041,0.000686062,0,0,0,0,0,0,0,0,0,0,0,0
191.63,-0.00655657,-0.152958,-0.0972292,7.67008e-06,-0.000475663,-4.23928e-05,1.49458,-0.063569,9.69516,-0.0768771,-0.696749,1.69124,0.0791076,-0.710164,1.68366,-0.156367,-0.682926,1.90344,0.158888,-0.687193,1.89162,-3.83418e-05,0.000535954,-2.52213e-05,-4.85673e-06,0.000553755,4.16681e-05,-6.54034e-05,0.000472227,0.000713708,0.00011072,0.000539813,0.000686795,0,0,0,0,0,0,0,0,0,0,0,0
191.631,-0.00655655,-0.152959,-0.0972293,6.2404e-06,-0.000492235,-4.25797e-05,1.49664,-0.063514,9.69704,-0.0768771,-0.696749,1.69124,0.0791076,-0.710163,1.68366,-0.156367,-0.682925,1.90344,0.158888,-0.687192,1.89162,-3.84718e-05,0.000522308,-4.47288e-05,-7.0376e-06,0.000540629,2.22358e-05,-6.80384e-05,0.000441805,0.000733864,0.000111284,0.000510068,0.000705347,0,0,0,0,0,0,0,0,0,0,0,0
191.632,-0.00655654,-0.152959,-0.0972293,7.13631e-06,-0.000481506,-4.24135e-05,1.49383,-0.0635977,9.69453,-0.0768772,-0.696748,1.69124,0.0791076,-0.710163,1.68366,-0.156368,-0.682925,1.90344,0.158888,-0.687192,1.89162,-3.82305e-05,0.000530772,-3.43364e-05,-5.71178e-06,0.000548776,3.24761e-05,-6.6229e-05,0.000460209,0.000719996,0.000110796,0.000527985,0.000692473,0,0,0,0,0,0,0,0,0,0,0,0
191.633,-0.00655653,-0.15296,-0.0972294,7.50345e-06,-0.000477172,-4.23557e-05,1.49425,-0.0635812,9.69487,-0.0768772,-0.696748,1.69124,0.0791076,-0.710162,1.68366,-0.156368,-0.682925,1.90344,0.158889,-0.687191,1.89162,-3.81669e-05,0.000534286,-2.9676e-05,-5.15926e-06,0.000552158,3.70964e-05,-6.55196e-05,0.000467937,0.000714547,0.000110623,0.000535527,0.000687434,0,0,0,0,0,0,0,0,0,0,0,0
191.634,-0.00655651,-0.15296,-0.0972294,7.64023e-06,-0.000475631,-4.23449e-05,1.49445,-0.0635738,9.69503,-0.0768773,-0.696747,1.69124,0.0791076,-0.710162,1.68366,-0.156368,-0.682924,1.90344,0.158889,-0.68719,1.89162,-3.81772e-05,0.000535635,-2.75619e-05,-4.94512e-06,0.000553457,3.92181e-05,-6.52881e-05,0.000470983,0.000712765,0.000110586,0.000538517,0.000685808,0,0,0,0,0,0,0,0,0,0,0,0
191.635,-0.0065565,-0.152961,-0.0972295,7.67806e-06,-0.000475294,-4.23537e-05,1.49454,-0.0635704,9.6951,-0.0768773,-0.696747,1.69124,0.0791076,-0.710161,1.68366,-0.156368,-0.682924,1.90344,0.158889,-0.68719,1.89162,-3.82159e-05,0.000536049,-2.65864e-05,-4.87765e-06,0.000553855,4.02208e-05,-6.52605e-05,0.000471989,0.000712556,0.000110607,0.000539524,0.000685643,0,0,0,0,0,0,0,0,0,0,0,0
191.636,-0.00655649,-0.152961,-0.0972295,7.6747e-06,-0.000475462,-4.23704e-05,1.49459,-0.0635688,9.69514,-0.0768773,-0.696746,1.69124,0.0791076,-0.71016,1.68366,-0.156368,-0.682923,1.90344,0.158889,-0.687189,1.89162,-3.82635e-05,0.000536067,-2.61267e-05,-4.87246e-06,0.000553873,4.07147e-05,-6.53164e-05,0.000472121,0.000712997,0.000110653,0.000539679,0.000686081,0,0,0,0,0,0,0,0,0,0,0,0
191.637,-0.00655647,-0.152962,-0.0972295,7.65538e-06,-0.000475828,-4.23896e-05,1.49461,-0.063568,9.69516,-0.0768774,-0.696746,1.69124,0.0791076,-0.71016,1.68366,-0.156368,-0.682923,1.90344,0.158889,-0.687189,1.89162,-3.83115e-05,0.000535928,-2.59068e-05,-4.89253e-06,0.00055374,4.09704e-05,-6.5403e-05,0.000471892,0.000713684,0.000110708,0.000539482,0.000686747,0,0,0,0,0,0,0,0,0,0,0,0
191.637,-0.00655647,-0.152962,-0.0972295,7.65538e-06,-0.000475828,-4.23896e-05,1.49461,-0.063568,9.69516,-0.0768774,-0.696746,1.69124,0.0791076,-0.71016,1.68366,-0.156368,-0.682923,1.90344,0.158889,-0.687189,1.89162,-3.83115e-05,0.000535928,-2.59068e-05,-4.89253e-06,0.00055374,4.09704e-05,-6.5403e-05,0.000471892,0.000713684,0.000110708,0.000539482,0.000686747,0,0,0,0,0,0,0,0,0,0,0,0
191.638,-0.00655646,-0.152962,-0.0972296,7.63102e-06,-0.000476258,-4.24091e-05,1.49463,-0.0635676,9.69517,-0.0768774,-0.696745,1.69124,0.0791076,-0.710159,1.68366,-0.156368,-0.682922,1.90344,0.158889,-0.687188,1.89162,-3.83566e-05,0.000535735,-2.58037e-05,-4.92172e-06,0.000553555,4.11086e-05,-6.54975e-05,0.000471526,0.00071444,0.000110764,0.000539151,0.000687474,0,0,0,0,0,0,0,0,0,0,0,0
191.639,-0.00655644,-0.152963,-0.0972296,7.60624e-06,-0.000476694,-4.24279e-05,1.49465,-0.0635673,9.69518,-0.0768775,-0.696745,1.69124,0.0791076,-0.710159,1.68366,-0.156368,-0.682922,1.90344,0.158889,-0.687188,1.89163,-3.83975e-05,0.000535532,-2.57622e-05,-4.95311e-06,0.000553361,4.11834e-05,-6.55902e-05,0.000471122,0.00071519,0.000110819,0.00053878,0.000688194,0,0,0,0,0,0,0,0,0,0,0,0
191.64,-0.00655643,-0.152963,-0.0972297,7.58289e-06,-0.000477112,-4.24456e-05,1.49466,-0.0635671,9.69519,-0.0768775,-0.696744,1.69124,0.0791076,-0.710158,1.68366,-0.156368,-0.682921,1.90344,0.158889,-0.687187,1.89163,-3.8434e-05,0.000535338,-2.57569e-05,-4.98379e-06,0.000553176,4.12198e-05,-6.56773e-05,0.000470721,0.000715901,0.000110872,0.000538412,0.000688876,0,0,0,0,0,0,0,0,0,0,0,0
